0.8;1;0.9;:START_ID;:END_ID;:Type
;kthiitabwuxyaigwmbyqoclvnnapqbuockgrawgxjftvdpstaw;9.083227080343197e+18;qkilryluznxhcepzimulqhzlbdoxvnryidoegakgrxbbspkwqy;qyvohfejxaiijopazkbgcfdtpeadzvkjrysaqbqmgscmpyikwg;PyEdge
556890402.0;xnaevdvxibsjwcdullgeqlilrgiuzoeenygqscrbdzwaeaesez;1.5878452672316475e+18;qkilryluznxhcepzimulqhzlbdoxvnryidoegakgrxbbspkwqy;egxvaztbofkbqqflkmxucjpryrqkcratzrxeksnhyssbqinoou;PyEdge
1584254133.0;bpcvsdnjkibflsqjreagbstibaqfgphzwhcdenwjyasjtbgnsa;8.593437574265179e+18;qkilryluznxhcepzimulqhzlbdoxvnryidoegakgrxbbspkwqy;berqyqmablffpphmdznannkzfojqvpjevagtesarvvinzjryba;PyEdge
846119616.0;anilzkoqhthglskqgishglfamrypfnfmhyuukbsabebkhkybxu;3.464893018291432e+18;qkilryluznxhcepzimulqhzlbdoxvnryidoegakgrxbbspkwqy;zcddqqxqooakrooyxhiiadpabhywxsmfvyurjkizfvmhctahan;PyEdge
218573392.0;uglxxktabvhlbtunxgpwpaurumvpjqmkmlauxjlpxuvhlaettn;6.45177645626644e+18;qkilryluznxhcepzimulqhzlbdoxvnryidoegakgrxbbspkwqy;vqhbquaftapoavritsawgcmwzvluqfexlwvamvkonqdbuanbhk;PyEdge
;pbwclpcaoxuvryogispdqbaefumjvkaaaaetqopaqyvepcneoa;5.396092610923554e+18;qkilryluznxhcepzimulqhzlbdoxvnryidoegakgrxbbspkwqy;hkahothpfcnbzszuznmivncyyrxetoppbrmcdariaovwwnbxju;PyEdge
567827819.0;sygsmgyigjpvpogeysgakcdvyuikzsjovhcuxdmltmcdzwucim;4.003567239045535e+18;qkilryluznxhcepzimulqhzlbdoxvnryidoegakgrxbbspkwqy;mtythfzuclkzebbhsywsqzumufxnwdgentqcxuwqxkcqfaduag;PyEdge
;hknbtvmetozjpvfizzkjhawualrraptqaicqdvutufeykcaacv;8.435008096914682e+18;qkilryluznxhcepzimulqhzlbdoxvnryidoegakgrxbbspkwqy;aewwayyioxgztqdisiqpadbmcbghesmojfkwaftldrnyjtzkcu;PyEdge
609859947.0;shzypjaxxhluclitrjglszqnafuvvjmcwroblsqbgbbklfofiw;1.3766007520938989e+17;qkilryluznxhcepzimulqhzlbdoxvnryidoegakgrxbbspkwqy;ewbnpwuyrfawruzehraalepjjadwhhyaaqmcexskgxrmyiasrg;PyEdge
1324702698.0;rgvztilzraainoubmqbpivqeevyqqkqnamrcldtxyuxyzsouyv;8.610543205821129e+18;yxfxyrqwanvxcxfltyasimcfvcguidfklnppboufqckcswmxnt;mgngdrsrjnnfbzwbwhiwvnecafvvewelnnotzpsoagspxpddds;PyEdge
1791290651.0;csjbyckyyihurtpnzjmzukmisbuwkgieihftpqxpmhrlbhhcay;8.459395364696048e+18;yxfxyrqwanvxcxfltyasimcfvcguidfklnppboufqckcswmxnt;vqhbquaftapoavritsawgcmwzvluqfexlwvamvkonqdbuanbhk;PyEdge
855269104.0;zdoklvpohvjgvahzmichcwacaqqxmupelkdydrtlahbdelcotq;3.2408476764785787e+18;yxfxyrqwanvxcxfltyasimcfvcguidfklnppboufqckcswmxnt;rrkacnbxqzrhxstnoegkuuuusanfqsmawxpbgawgcagkvnqusk;PyEdge
1066304787.0;bnsoqzozdnxaezfsczoiuqdnwcoknrxocxytqfpapcztzgcyaa;2.325048143903967e+18;yxfxyrqwanvxcxfltyasimcfvcguidfklnppboufqckcswmxnt;waahnxlkuuajokfjjmepexciozbxqouimaqdkkhjwvzqjakmmu;PyEdge
1239381825.0;drwsbssbseffantcquutlciclkjpuupahynlnrladcckcuvnsh;5.249360603214666e+18;yxfxyrqwanvxcxfltyasimcfvcguidfklnppboufqckcswmxnt;ftwfmcswpslzehqowhnqtzatnfdfexchxczjypdviabhrczddz;PyEdge
1239953746.0;jhlkvdxhoankebjgxoqtqxmdhafsyjlczeasxvcafyeupgsnsz;2.558717831578015e+18;yxfxyrqwanvxcxfltyasimcfvcguidfklnppboufqckcswmxnt;koigwtqrkfaykigxdlnudwxpoindpbrjwafdeajjhpsvvqompm;PyEdge
1411700236.0;abagoyjjbijbwombbemeaxuvoadhguzlquaaxhjjvzclpnhipl;7.505025991199988e+18;yxfxyrqwanvxcxfltyasimcfvcguidfklnppboufqckcswmxnt;knaampggoadxbjuawetsejcgmtomkobdagxjqiaydwupzykuza;PyEdge
849146597.0;afkrbtpehtqzlrvrdctajhbvrvkxwrkwblhxlinwvfkxcrisee;7.086070149105711e+18;yxfxyrqwanvxcxfltyasimcfvcguidfklnppboufqckcswmxnt;vuwzbbakhahgccrfpoadvbswttmyetnqpyxithpiarwczxqpzh;PyEdge
2101475253.0;jxjzxtvfsbosyghdcravocakadjlziidysqkzcxyqysumhqiyc;2.427825437433742e+18;yxfxyrqwanvxcxfltyasimcfvcguidfklnppboufqckcswmxnt;ovmrpkcipsdipkbwowvrbcixbzivzaafseahxmopveolwwvoej;PyEdge
;salaaagchpwxoyjuukkpoydvtafyomecncfimcapueezajjivx;3.843255979927801e+18;yxfxyrqwanvxcxfltyasimcfvcguidfklnppboufqckcswmxnt;ffvzhexngpkxmzehdjyakfcehwdwrxfxbzymlznrnsfnroqegz;PyEdge
690868164.0;zfyrasufapmlztpspzfwpapujzggrpeeomuxnbtuqqmdbinikh;2.093216228623007e+18;veexxhiksasccyzhaozrlqoybiiexxgzstkxuksemiwaapocdw;lupbjaeohkuigfuabtzwyxhepuhrdwbpdeyglrvzbvzxalrtns;PyEdge
689957783.0;pipaclbkkzbqqgxxnjmdlbxsubmuhkazmhoonjvgqkoacciivk;3.239376965616233e+18;veexxhiksasccyzhaozrlqoybiiexxgzstkxuksemiwaapocdw;myhoneqlurdkubexdwyuqandsardrgwripzmcdahodnzlmosro;PyEdge
;mavyvhkgqvtlbhdzlowikblwtloturjyljwksyrhocdepzgmwi;;veexxhiksasccyzhaozrlqoybiiexxgzstkxuksemiwaapocdw;beqezjaxnxakhqevypxploeyorjbxadficdrnyypeaxsudadqy;PyEdge
;nwaqjzffptifcikbapflirtaaofdxyfhgljdkoamyhnjokhxcq;4.694808622196299e+18;veexxhiksasccyzhaozrlqoybiiexxgzstkxuksemiwaapocdw;thqqvqvbfvzjqvazcbikkfqaruxprvefbcfmrpsaihcmebwynb;PyEdge
2097118504.0;ysfdbejyuyayqtsgczxlftalskaszeuadrgabyxayfrvyaxcmt;6.656329362287352e+18;veexxhiksasccyzhaozrlqoybiiexxgzstkxuksemiwaapocdw;tdzosyftuihpidmckdkgmcaaylgxqhmotyaeypadlabwcntkya;PyEdge
1908994609.0;hbmyoomfwlgguckvpzfjwupbcbuhcndypxwjuooohnbfdbckoh;7.169009557761775e+18;veexxhiksasccyzhaozrlqoybiiexxgzstkxuksemiwaapocdw;riuvuatvlnafernvwtbnaftyeukasrxaaqxxnhugzqfjafpxsi;PyEdge
876411574.0;lybxleuaebzhjdrmqanexgonfjvddaaomxvdstcinxyjlnjtga;3.8808897955458893e+18;veexxhiksasccyzhaozrlqoybiiexxgzstkxuksemiwaapocdw;lfezifbmmaalnmwofnchqrhgjctwlbanvypzaboclejxgbfknw;PyEdge
449177025.0;lzjpqhhfpzselszjkzdaignuedctrtadngkgnkvgpsjycfxrzv;9.175938041305699e+18;veexxhiksasccyzhaozrlqoybiiexxgzstkxuksemiwaapocdw;xnlqknpxcsrbsylbrgoitkoxznnctcqlzwmrmcaqstmuagjnta;PyEdge
273632600.0;jqsvwubpimkfewllwlmvlwgmbzmeotlwrwrdwnbhdibvvganld;6.01308411373252e+18;veexxhiksasccyzhaozrlqoybiiexxgzstkxuksemiwaapocdw;hfucxndpaqpcwlyiyosxslqudktedaqofgvsocykstkmivpzon;PyEdge
2037389820.0;ryffcgssnchmmiahdnzrgrajxzbhvlmwtrojskhlbaolobakre;;veexxhiksasccyzhaozrlqoybiiexxgzstkxuksemiwaapocdw;cthaqtkpdoeyusisolcgoxpgzubakvfexnbsocxtjbhgocffod;PyEdge
143929198.0;eydeptdszvhttszwaokwsiwakzuublhggkrgxwsjlggpwpjumk;6.443849087599809e+18;ofxpzmtdkbsiydsomkswrnpektmnvqmzcqtqdepoakieohyakn;lyqmgdooccqdilxtjquhumayoieguvpeglqsmknmmufufziqzc;PyEdge
419478362.0;ievpsiaweamspmsiazdnajblhmjxmrsabnzoaqwcozpnfaypzx;3.9857923782553974e+18;ofxpzmtdkbsiydsomkswrnpektmnvqmzcqtqdepoakieohyakn;aqfaytaetlzsdewzkdobbkilujxamtebzujbudbcvpvjjfasio;PyEdge
1628233984.0;sxrbmfjtdsaisafzsmxixhpucsswcaxftxaphogvqofitcuail;1.622779988382917e+18;ofxpzmtdkbsiydsomkswrnpektmnvqmzcqtqdepoakieohyakn;aaxuvbhaastntlvakmlhudjdrxrhgjecmyritvpbolvamnqpci;PyEdge
1754517542.0;aybqcqjuxehstdzhacmxbvbukzliprphwxwdtplinwloxvgvjz;3.671669613975714e+17;ofxpzmtdkbsiydsomkswrnpektmnvqmzcqtqdepoakieohyakn;tvrzkjotjhtzbshwhxvtgqjjgalwlpbfbauebvybsrcewqtmqb;PyEdge
608629053.0;aihyshppwlbjochgwdanunbnpakfdgwxsvioppoilpzxqhbzls;;ofxpzmtdkbsiydsomkswrnpektmnvqmzcqtqdepoakieohyakn;ailpselkkrsmytrysncjbdphkviulhsnrnglumcpgysnetuzkc;PyEdge
2092311481.0;guaqstacwceqhaulrehvfuvkdxvlpttqcdkurcejfqaayaauqg;7.532063535521736e+18;ofxpzmtdkbsiydsomkswrnpektmnvqmzcqtqdepoakieohyakn;qkqlgnphbecrgdvlqfdwebqbdikyjssfnpdffxheazbqlyihrd;PyEdge
1823991483.0;pqozrsjiodznshppbgeeidjacpeasxcitxwfpgjuwbzranttwe;6.042712774908464e+18;ofxpzmtdkbsiydsomkswrnpektmnvqmzcqtqdepoakieohyakn;rbgqveprlpyfggexjmoacikamegyilpeicaleaqoaiidymtohj;PyEdge
411817886.0;bdecdumshsooxpsixnavlbgpzfzqiozdawguhjsmgxisalozmq;6.146309829018054e+18;ofxpzmtdkbsiydsomkswrnpektmnvqmzcqtqdepoakieohyakn;jylafjzwwazumdewkmidugefqapnegkcvvzaacnmxkhspbstyw;PyEdge
792233878.0;mqfaetxzkhqdfygchhjmupygauntfqrubpvtrmwwkkkpnqjgae;7.352110234975389e+18;ofxpzmtdkbsiydsomkswrnpektmnvqmzcqtqdepoakieohyakn;nykzihwomalnvquhamkopxjhounzzwfsqjrymfgtxqyqkkalkw;PyEdge
1877376829.0;augqimztuabmhbmohuxghzpvuaikqtiinqnxfjhdocsbbvbpet;6.588224133642204e+18;ofxpzmtdkbsiydsomkswrnpektmnvqmzcqtqdepoakieohyakn;vluwgtawktbyuymdfhhbaaxdlsbpfwjbpikqzuahvozrzxlrrh;PyEdge
5121227.0;wytpjlrivagddadconxwspgdmkdcxvohoycteoilkqfuvbnwyn;7.913006380256347e+18;fjobitawibicuubylvaictwjnxaalpvkjdohffokwnewequdmz;goaiajtimrcsylqvbvjfrdtsacivburlabmwieszppcadgelqx;PyEdge
1905683981.0;lroroqurtodogzinjakiksysulmnlfgaiazomancfzemweluwa;5.573255851686815e+18;fjobitawibicuubylvaictwjnxaalpvkjdohffokwnewequdmz;zckglaclggwfgtqiogxrhochiohzfiarjehkdcwaeasuhklnvy;PyEdge
;xbyzrxaangbqeavjmqcavczmzbfvzbalwzqohrmoubfpnputcn;7.178012912614606e+18;fjobitawibicuubylvaictwjnxaalpvkjdohffokwnewequdmz;hocjddpstvjdaiseixkaoiewiblfxijklqssgbbfysocycfdja;PyEdge
1021298275.0;tzjcykpchyhuhwzaflawwlewcfdqdvvwpvsypknspmrqkileyz;4.0846201890628137e+18;fjobitawibicuubylvaictwjnxaalpvkjdohffokwnewequdmz;tfuwramijysfuefqasaaehpseuwjqoyckasncgjbbxfaihcjed;PyEdge
544251699.0;ojptmuxigzsyilgceglxtfmauneamdpfyxaaviyfftutkguwgi;4.157846905839898e+18;fjobitawibicuubylvaictwjnxaalpvkjdohffokwnewequdmz;pkhhuhyatblpqsusfttpldssjcjjaapldqjzhmqkiejqadubnd;PyEdge
1007989658.0;jncxlpamgeubpwesqtujiauedfkhdmfxgwqpjguuleyzmntycu;7.408447208816621e+18;fjobitawibicuubylvaictwjnxaalpvkjdohffokwnewequdmz;uxaedzgxxshlnchbvqxtxfxuocnmhkiavessomjnpwausvwquk;PyEdge
143388098.0;zafwavusqzmoxaumwkrdhscsknaujrwkdhcrjpwwtixqeajbmf;1.8554292181338772e+18;fjobitawibicuubylvaictwjnxaalpvkjdohffokwnewequdmz;wmqbmsmiemaxxvfotulcadmeuxeenxdeokjbriadupqaaxjxzc;PyEdge
1862687100.0;moflirkukdmkxweyadgsyaaqbscmympqnzttdjugbqqaapjujl;4.226426128229203e+18;fjobitawibicuubylvaictwjnxaalpvkjdohffokwnewequdmz;aaesvaqngwltklyzxhvyxlzaegaahcnzehfdcekjkuvzjleebb;PyEdge
736217505.0;vgtakycdafhhqixcuhwjqzhllbmakdqutpbmkqlaxublkoeifc;1.0221803449896698e+18;fjobitawibicuubylvaictwjnxaalpvkjdohffokwnewequdmz;llokumxfamjhvfjwoxdrbeokszvzshirbcflyxebbfasstaakh;PyEdge
54700342.0;sqocwybgukhxjdturrwvxbmxmvceblgeqdxgncekidfcezejsh;2.1325684301348293e+18;fjobitawibicuubylvaictwjnxaalpvkjdohffokwnewequdmz;karbdhezcuahjrcevizezagebqcfhoupdkgmrrpabvhddisfsx;PyEdge
260591155.0;unszwjhrncxxmowpfllqddqtbwouemkoysonxoaqabybpbauvn;1.618889657683248e+18;wzmnvwmavalddneyogtafzmypbbttfnebtjcynpujbwoegsmzd;flvyqebmprrwzutavvubvvddaixoouqaoaaumizirxeaxiiqsa;PyEdge
260746476.0;mqafuccpyqunqgkfpsahtuzwkdslvwedemaqhimsaocwehuecb;;wzmnvwmavalddneyogtafzmypbbttfnebtjcynpujbwoegsmzd;mkaaalliyznzmpyajuarkaejsvfwzkbwivbjsknbycrrlhnxng;PyEdge
129959657.0;nnmhnfkmneahojjmeareabvzbxlanqarsikvkvsucajnfhwhig;1.7230515629344087e+18;wzmnvwmavalddneyogtafzmypbbttfnebtjcynpujbwoegsmzd;zhdsipwfkpeflactdebkmpdtaitigiuvqwpsuruygvrdjbrbkb;PyEdge
1843384327.0;ipiazrhyavisthmekpegaynaxozxdbiitugjkhqdeasyfqlcyh;7.17998278659161e+18;wzmnvwmavalddneyogtafzmypbbttfnebtjcynpujbwoegsmzd;oypjahnmavydnmaqgtramkadizvqjvyfopqmqcaavcfayeswjg;PyEdge
;zuamolvbldhaodohrnfmznqmeosshlhnbppdtfqabshtiowtuj;8.266808857041071e+18;wzmnvwmavalddneyogtafzmypbbttfnebtjcynpujbwoegsmzd;aezjmzrxhvbdylaybdaannlpgfzozjyqxivobfsjvlaeazjvlt;PyEdge
;vbtnxjmcigwcbcxmxarimesfjyftqxihphacrrouohsrwropjg;8.353071776802493e+18;wzmnvwmavalddneyogtafzmypbbttfnebtjcynpujbwoegsmzd;vcoejsvnkugzotgnrbzeafiaeoqjpmmjswuwssjhoxgdiesuvp;PyEdge
;mgpawmcnskutixrylovyuvsefmkfpmlsymrnyezjoxosqlbchq;7.301553051107716e+18;wzmnvwmavalddneyogtafzmypbbttfnebtjcynpujbwoegsmzd;vbrqeubgstxzryvjayefuaudztadlrhwlvvlkmbakbwspiascd;PyEdge
1429087736.0;pqzylxjaaeqzjhpiwuofvsgsbawojkovbniatdatvtoxhmdtmr;6.257747338222641e+18;wzmnvwmavalddneyogtafzmypbbttfnebtjcynpujbwoegsmzd;pafieabpwbhalgeamjaeywqazdevvqpwpxqepimixpolhxynxv;PyEdge
1299939544.0;nycxlbespmliyhwojzddsekjoyspsvtodsfwvkfoyakdtjzwsp;5.503039049211306e+18;wzmnvwmavalddneyogtafzmypbbttfnebtjcynpujbwoegsmzd;ianqdtauncouvgwzzvhqxivbwhhforutarkckplkbjohmfachg;PyEdge
408816210.0;pgfjpuhcvmciawfubnrzhzcfkdytasvabswczbzbwfqrsbrilv;6.089686271797051e+18;wzmnvwmavalddneyogtafzmypbbttfnebtjcynpujbwoegsmzd;ibbognnovicatglrhobgefnlipulajgmbkshloujvvtbcerdpm;PyEdge
;azqfanpdmvrzzoaawpcewbmzdpdfiawjavmhyyboalsczmeask;4.840182083797563e+18;oocezmnukyiaorbtccapsiaslhcmlenansbankandxvtzpvhtw;pkfiatseclqjrakqbxpjvvxecznjwmsplsuqotefipittacsjx;PyEdge
1497045285.0;gwcuvatqvzcldwjpatisydfunhtaubdkfvybaihxtyzknjasdg;5.54218819265774e+18;oocezmnukyiaorbtccapsiaslhcmlenansbankandxvtzpvhtw;rreokcfcwhpymjlahrsvkjpcptzbptbfcjpxfaoylpmwozkpqh;PyEdge
;hkwfgqnwuqojjcshaqkdgnpoeygqvppirhyprimagbgwrbieeg;2.2043460429587492e+18;oocezmnukyiaorbtccapsiaslhcmlenansbankandxvtzpvhtw;btncpcrzlezkokxbczgsayfpyfaojggjtcgebmhhmasemgaznm;PyEdge
377009284.0;mgoeugzalrmypqmbptcgslnzxgcebospsbajbqfjmzzoaditdy;6.496923653702159e+18;oocezmnukyiaorbtccapsiaslhcmlenansbankandxvtzpvhtw;ygjqjbxvfebximyzmdlzapwglzzxbcgzzzpqqmgghumcsccjat;PyEdge
;gihrrsertflkdexpawpypaaneomphmfeswkzkzpqotqyuktofw;2.384060494299257e+18;oocezmnukyiaorbtccapsiaslhcmlenansbankandxvtzpvhtw;volpxhvnrjkzyumwobstjvalevkfvfqltlcaxasdoavqjzdkfn;PyEdge
;dxrfrmhjboylivvpgxxrkigecglevprbajpwlwchnansaamexp;3.4368002399585034e+18;oocezmnukyiaorbtccapsiaslhcmlenansbankandxvtzpvhtw;dxnophmadygmmjornrrlimwspukbirryakaoewemfahoknkzdx;PyEdge
1329283429.0;fescoffbbcopzjqcadawpnajsrsdruakfufltdpamtpmxxliyk;;oocezmnukyiaorbtccapsiaslhcmlenansbankandxvtzpvhtw;ghmjkqjekabltzsqyspkxlubjucrncztunguxfbvcaxfxxkjaq;PyEdge
2112278080.0;afivovtxmgrhdgkgxgzhcaawclhdsrzyajulsiljrtznqjdeel;6.892395040812789e+18;oocezmnukyiaorbtccapsiaslhcmlenansbankandxvtzpvhtw;augbxgutevgojwebatktzmffgugsryaltqlbfnedxeegxwvpua;PyEdge
1754047460.0;qgzycuulfkelomdqwrrkarpscawcvtvabohcizxpbeamfxtfrn;;oocezmnukyiaorbtccapsiaslhcmlenansbankandxvtzpvhtw;cthaqtkpdoeyusisolcgoxpgzubakvfexnbsocxtjbhgocffod;PyEdge
1614830216.0;adaxhfggawiidrvyijjbasojucismadjziedtppkxgmpyabfaz;5.413164102182801e+18;oocezmnukyiaorbtccapsiaslhcmlenansbankandxvtzpvhtw;dzjzggqpglymqwyqvyurpziouakwafbafhadtgqmgsumoocbmp;PyEdge
;xgtuhoipileymzxbphluqcxpfisgdbfgpirhzobrtvewzwnmyh;1.5098624216023204e+18;cowxtmofgvmayzetxcahphzbtxrdldzgkrgpmauopircokhmdm;nksaywafjngldmcrrxrosxpvomekvurhhhpauwwiopefxqndrx;PyEdge
44911000.0;hxserwabygeywnrsbpnknfhaszcnhyqcorjavwinfiojexeixe;9.139369584241155e+18;cowxtmofgvmayzetxcahphzbtxrdldzgkrgpmauopircokhmdm;imlmrtazacasrhjdcwotlqxrxroggaljtgpqwxwxuuxauatbmj;PyEdge
;sfnmhuzhwknjawddlluygciyganymizwmdktqvcxiedwbpvdtn;7.304225789471922e+18;cowxtmofgvmayzetxcahphzbtxrdldzgkrgpmauopircokhmdm;ygjqjbxvfebximyzmdlzapwglzzxbcgzzzpqqmgghumcsccjat;PyEdge
1518904361.0;fjntwsywyapmkblmdfjsawavxaumhattxzsoudrypnnoyviupp;;cowxtmofgvmayzetxcahphzbtxrdldzgkrgpmauopircokhmdm;acspzcvliqyqwcaakygwksadhgqywojinjuzewxdagcdovwzsy;PyEdge
1677890796.0;uganlkcfhwifpkxgqfiowohgzjmxnjbmhusmybkvobbvpftdeo;8.105091603101761e+18;cowxtmofgvmayzetxcahphzbtxrdldzgkrgpmauopircokhmdm;sanefnngmdarwxwukrngspnnzsjadkdrelpdlzuscgdnsylumt;PyEdge
1874039495.0;zyzstneenwqkjjdibbfwsxsyeducodqkaatlgfamaawpuduacw;3.9787478991204004e+18;cowxtmofgvmayzetxcahphzbtxrdldzgkrgpmauopircokhmdm;nhipagjcdiplomadtdsfvspwytowazffigpoarzavmfbvrvbfo;PyEdge
1709259628.0;eizzpehaoquwgsslknhqsnmxeozaudfoxuvqptgbgbmxuiilnl;7.794296398822373e+18;cowxtmofgvmayzetxcahphzbtxrdldzgkrgpmauopircokhmdm;gdlazrlhdgasicqsvgxaewdrgaadacfkgyvuqixmwdynwtjado;PyEdge
1143371743.0;kyvqapijytvsexhqihjqgooqzbsykcvcilbzmsijjqagaszlko;3.259903316768271e+18;cowxtmofgvmayzetxcahphzbtxrdldzgkrgpmauopircokhmdm;dmsxuarmafeysqamatkftetevfncykhagcnmclnpljijfzkumt;PyEdge
1678940118.0;timllzyvsdvqmosrrsdqazgtwtagozqavtjpipqkpaotyyacud;3.7100584629228605e+18;cowxtmofgvmayzetxcahphzbtxrdldzgkrgpmauopircokhmdm;cananlydotfpqdzjlzqbfofqgebewhmazrygsmaayisultrazb;PyEdge
;cvixrlhxsgwclnpzfulwptnvokdaaylanhodgkqbgokccubomt;8.76222136808048e+18;cowxtmofgvmayzetxcahphzbtxrdldzgkrgpmauopircokhmdm;pggylxajzajgzueepfwakatwqvblhcffmgmxojwjwlomajoiae;PyEdge
;qrsukjipbzklbkrvlltbmswncwfvhzbcbnqkjqolvonsqorimy;3.2483450708321787e+18;ibbkavtldgkdvnbetrokuiohbvehwzfuxfopbuxgrakccwadqk;mbkdbqcjttljxhxipnvvlayywbwqxvbpbebhieimafoeqjunzu;PyEdge
1401300220.0;ahzvubqvfiwzvacqmrsnmgaobtaxwmhfpcxyfqzjhyaipejjuy;6.275054526298582e+18;ibbkavtldgkdvnbetrokuiohbvehwzfuxfopbuxgrakccwadqk;aqnmyzybqxfrwklrzmvfnkmgeasjoplqxpitodnudxajowyjtw;PyEdge
;vosdcjohcemojzntytlwaomhhvauasgkcvuvacfaprkluzopld;4.733179035110978e+18;ibbkavtldgkdvnbetrokuiohbvehwzfuxfopbuxgrakccwadqk;zebmpvhomwrhiawbaouqpcuzcagdvugyrefqacjaefrxzkstgt;PyEdge
1660414023.0;refnuzehwhwbcnggdkgpatyckpbksdjpjienrncawapzkzvops;4.104587673274367e+17;ibbkavtldgkdvnbetrokuiohbvehwzfuxfopbuxgrakccwadqk;cltmjqhkiqgxzpclmatxtequmqumzdlfuclgnyoqaadsxgdpad;PyEdge
673222201.0;lbugrdrjmrsubuxulelcmamfinezajdoxggtkwldedegewuwvk;3.8808586023228247e+18;ibbkavtldgkdvnbetrokuiohbvehwzfuxfopbuxgrakccwadqk;qkilryluznxhcepzimulqhzlbdoxvnryidoegakgrxbbspkwqy;PyEdge
1989765070.0;cyoiaakqytwlwshpqmmonjjtpgfwbmhqzrphyzcirlouihpwef;2.6699842202177674e+18;ibbkavtldgkdvnbetrokuiohbvehwzfuxfopbuxgrakccwadqk;qznikoswbjbqtovzpnkbzjgjbbhalhhhaabttimmnjhpcssjid;PyEdge
;heilwnwhmoxigkzgjoblsayzbqllabvyzdwzxanxqagqjvgngn;6.908494930913392e+18;ibbkavtldgkdvnbetrokuiohbvehwzfuxfopbuxgrakccwadqk;wqrjaskbjbtgtabaffskqbnzzyuljflfqtmzgfamxrgbetjkhb;PyEdge
;gywupswnfjtvlwskdajprnnpffbmettiakdniyeovwkkxfmlke;2.96834983117789e+18;ibbkavtldgkdvnbetrokuiohbvehwzfuxfopbuxgrakccwadqk;doanwoaflzpzkkdhveadlkbckjygtqwnqqoqddorihhytevfnl;PyEdge
350772495.0;btrnpassbiosidevaaiwgqfyrqspsbllqfkaleerocyauirrwp;5.960671233275528e+17;ibbkavtldgkdvnbetrokuiohbvehwzfuxfopbuxgrakccwadqk;nioscaqznactcujbnnacyrzjekrhdshitnwmjyplxyhhspwhjj;PyEdge
1909579017.0;lkakaidoxwqrajsojgjdatjodwqaefabcvfijwvieluuqnunya;3.689642565230067e+18;ibbkavtldgkdvnbetrokuiohbvehwzfuxfopbuxgrakccwadqk;xaaducvcinxzgivxkrxzmraqtucxpatguyhwpzmveaclobepxh;PyEdge
305657325.0;fqxayfqaexseigfwzordraquzbjrndeabosunmkiajlcssjobp;4.4411836306576666e+18;xltolywdkrjqjfenrculokgpdjbgasyudaztqtoxfxomiqbaxi;vahgoofmdyaaquyoaqnprxfdhgtmgxlrydcckseeblcbavuvnj;PyEdge
;tafinaafjobnobsibguvhnkxmokaeqijyravtfwayjbvdeqnvb;4.1246613439208197e+18;xltolywdkrjqjfenrculokgpdjbgasyudaztqtoxfxomiqbaxi;oypjahnmavydnmaqgtramkadizvqjvyfopqmqcaavcfayeswjg;PyEdge
;mttcndikgumosavwoexrvijgmfshjfajadqblzsmoxbatkyevp;3.268324392376152e+18;xltolywdkrjqjfenrculokgpdjbgasyudaztqtoxfxomiqbaxi;rmlwcrqrbhrofvqevxemdxtslvwaotdhgnbysrybartakwlpoa;PyEdge
339573439.0;vaqywcifxuimiknbffladqllaetapcjedslzkhjcdjqllmjhyg;7.970301727567369e+17;xltolywdkrjqjfenrculokgpdjbgasyudaztqtoxfxomiqbaxi;cpziijecyhkrchyjogzommcufaxnavbaeskemsfocdsqcsvmfg;PyEdge
;xrqoeovrzaapxnjhljlacwclrdffazkrjtmwfuuzemaazlkbaf;5.460265998351594e+18;xltolywdkrjqjfenrculokgpdjbgasyudaztqtoxfxomiqbaxi;lhfubwhhkujwaakicldmfswvdnyavyvsmjrmreairxcbrqqhfv;PyEdge
876521747.0;bxabymlcesbqieehtiavypktrznxuxsjzfklywjifnflhaiqia;2.583704415381808e+18;xltolywdkrjqjfenrculokgpdjbgasyudaztqtoxfxomiqbaxi;osupugqkfbzfmnaichzqnxextooutonoyjaporcfaflayiamsr;PyEdge
1464167426.0;bahsfqaqjsuexiomthvsbzawxcsouyvzyatigkmszirvbhahkp;4.619756021366145e+18;xltolywdkrjqjfenrculokgpdjbgasyudaztqtoxfxomiqbaxi;btncpcrzlezkokxbczgsayfpyfaojggjtcgebmhhmasemgaznm;PyEdge
1774073057.0;ivzmajcurlaabvkmwaodmumlavwbksxvmfvtfelifcpwltzpzs;2.2000529840885345e+18;xltolywdkrjqjfenrculokgpdjbgasyudaztqtoxfxomiqbaxi;ldugswxobtylataqwvasiomwxijmzeocljiwufbfbvuhaheyza;PyEdge
95719510.0;evkeirhjrafdabqlwovncmtagbsnbjavrruedxlvawnteurgym;5.324325476217861e+18;xltolywdkrjqjfenrculokgpdjbgasyudaztqtoxfxomiqbaxi;mgngdrsrjnnfbzwbwhiwvnecafvvewelnnotzpsoagspxpddds;PyEdge
1184049252.0;srpvygyvumoobtwxokavghvpxyoggcoenkdwgqjjcbozxamvno;7.385686747823684e+18;xltolywdkrjqjfenrculokgpdjbgasyudaztqtoxfxomiqbaxi;gmjkzivsyaohrmaqcngwjqoqbwsthnmdixxhlhnwewfzwaglap;PyEdge
